Nitrogen,Phosphorus,Potassium,pH,Humidity,Temperature,Soil Type,Period of Month,Crop
17.20691888572701,37.782190032057926,52.01205877334848,6.249020169997498,69.27184898692592,30.31699441098233,Loamy,Rabi,Ginger
82.08507068392679,48.560902110537576,44.40725545175742,6.7717575991773,71.77507968179904,27.845767242748543,Clayey,Kharif,Ginger
50.05232890984152,40.779694616409,71.41296867925384,5.25026193415798,63.26619741455352,31.021255032429515,Silty,Zaid,Ginger
96.3421810946469,30.306312179508215,26.821098879416194,6.856685857433079,66.67922035193618,32.045574647200894,Loamy,Rabi,Ginger
64.06369776002968,19.025432798389787,46.261472581207514,6.855701032211261,85.18375382776141,31.407874260378033,Loamy,Rabi,Ginger
64.71854078693096,38.183368902165626,66.47155621910913,5.826021885291833,73.1929082693957,25.12993996823655,Clayey,Zaid,Ginger
63.28282680356608,36.84612751746053,34.73665812071414,6.3280098242542,87.37487488742177,17.699251619312072,Loamy,Rabi,Ginger
64.71098320184382,15.52408292677485,70.83243382012938,7.043470900471512,71.01561988760731,33.90338644232723,Clayey,Kharif,Ginger
37.53649017661382,8.372833143878937,63.499972445141616,6.217118345177088,67.64038093409982,19.83299740127379,Silty,Rabi,Ginger
44.331179299845004,44.12722694841336,17.4582590013044,5.860772362231907,54.08554540081031,34.30585976373761,Silty,Kharif,Ginger
62.195728546056515,37.48666326003663,36.34615250198395,6.458619619653128,87.8269188154696,18.330368338567176,Loamy,Rabi,Ginger
92.33011323969359,14.6589025100954,25.717195194229934,6.008661571605369,72.19756429125505,17.752898281874838,Loamy,Rabi,Ginger
90.39220365950358,7.048655895759008,25.83137396567717,6.940733644481701,69.59814376514726,17.879148139197962,Clayey,Zaid,Ginger
73.95713507291626,14.26497400528183,16.542146274526342,7.835749362999444,68.89450292315851,35.317112013778214,Loamy,Kharif,Ginger
89.53293864400774,10.324536245806883,10.570212287989257,7.092817100401464,75.84973151256165,24.67928250816419,Loamy,Zaid,Ginger
90.60584869504511,5.881955592970818,25.886956747867668,7.605818739605234,70.49308285194681,17.975542166054687,Clayey,Zaid,Ginger
10.371049629390983,36.2459865723524,33.419835691624634,6.713994693761217,88.0525770626559,23.300651899789468,Silty,Zaid,Ginger
80.87394742039908,42.952059200487746,65.22648913631198,7.108297317027711,80.70886803679649,26.834468892054115,Loamy,Kharif,Ginger
95.90186260760126,30.47358222181823,26.200121471829664,6.526042638195525,66.13746788192128,32.94763367972773,Loamy,Rabi,Ginger
62.11484938522968,36.31593122297901,36.42211928930434,5.933073382147055,87.96964847670661,17.47986717285853,Loamy,Rabi,Ginger
62.901256535560066,36.52190095036892,35.60049928356773,6.6708584532126745,88.21015166023783,18.02988214287634,Loamy,Rabi,Ginger
79.84663491740089,41.854176563682365,65.60612841214167,6.452473624161559,79.88252611079807,26.455429090115665,Loamy,Kharif,Ginger
25.382132024624003,26.802072117451544,41.98641253549634,6.714032935810341,66.9107060015884,20.271703556003803,Silty,Zaid,Ginger
99.77101371047762,28.38004278348391,40.70254251231108,6.329508647598556,79.60802323561366,28.573004147234485,Silty,Kharif,Ginger
83.6516349568577,48.76934609298338,44.22568689013041,6.507729010885152,72.14129910091215,28.3228990718899,Clayey,Kharif,Ginger
69.62499252274877,27.433032964845108,61.87157216700792,7.266701945247514,72.13199584486433,18.209873793696254,Loamy,Kharif,Ginger
82.08715474472187,48.08167622727189,44.69931229557268,7.135602564127364,72.18330673017228,28.112660188885798,Clayey,Kharif,Ginger
63.93718689718437,17.984307000247206,46.52212829081542,8.360561000057263,86.15208417752514,30.612097945649595,Loamy,Rabi,Ginger
73.14766695126237,27.81558081359299,48.025665746677866,6.541365423984137,68.20689401463672,22.002833899837047,Loamy,Zaid,Ginger
49.853437514673345,40.033189224319266,71.55526823800923,5.874784583155801,62.206753883531974,32.06789109901496,Silty,Zaid,Ginger
10.880675910550005,36.10620087598937,33.3179842640115,7.398943139312543,87.56983502823176,22.566368428371796,Silty,Zaid,Ginger
87.35022052298883,10.28853047277965,10.33408233985636,7.225901213320289,75.81270877550105,24.63055830525424,Loamy,Zaid,Ginger
17.487465004999255,36.0456767327764,52.176166340507905,5.997583326496581,70.09610590072597,31.018780435678533,Loamy,Rabi,Ginger
82.8562362425452,48.00673269816057,43.93583242018732,7.379694595331437,71.02940101586306,27.921721168399632,Clayey,Kharif,Ginger
51.26405301977864,47.61646577108366,59.78538951287905,6.382521347307959,70.90849841220678,20.620362193766503,Silty,Kharif,Bananas
84.91824392211164,11.457004181667248,31.746322425412718,6.95709440267156,69.13799448811594,18.053143669434164,Clayey,Zaid,Bananas
89.77738852433642,12.896698772188497,18.15909432510541,7.045323310728895,67.02969568107291,24.941941243706673,Loamy,Zaid,Bananas
20.267997712398994,23.726096931419313,53.47986596233213,5.574036117084491,52.05626971779109,29.748426189766473,Loamy,Kharif,Bananas
19.822003408461317,25.09201120517254,52.96396520399697,6.048882607445799,51.889951994279805,29.91112170765186,Loamy,Kharif,Bananas
96.18708864954571,46.901199505091995,58.60382630248563,6.2962353924727505,49.61936633619037,28.883261416644437,Silty,Zaid,Bananas
69.94211032224804,15.682966183052296,78.35064143403234,6.409860476767687,65.93468870026902,16.89438785556994,Loamy,Zaid,Bananas
84.21881982258965,13.213008109093717,73.04932490449094,5.63206963307309,70.62491314037354,34.888124944222305,Loamy,Zaid,Bananas
82.42905315602457,26.395297565884956,53.538018991999415,5.734172232117934,52.55313733205678,23.61489260814387,Clayey,Kharif,Bananas
90.31819009047074,10.130708943922249,48.47398722232841,7.281595615431887,58.55111345732353,16.550476475350273,Clayey,Zaid,Bananas
66.49946543459745,6.860429741454934,67.48963230523883,6.932442717824243,90.04905045549962,17.728150051944493,Loamy,Zaid,Bananas
70.22112094718506,18.949195278206766,74.0534270659476,6.7868640395869235,69.2982128705782,19.35887525237281,Loamy,Rabi,Bananas
54.797740556984806,18.447106146651635,22.39523804120853,6.3562455258231925,70.54745001528943,33.20059110935625,Silty,Rabi,Bananas
89.5793849710708,7.790822741640887,36.97562635048757,7.505821379054815,55.23835934827968,28.485235452520584,Loamy,Kharif,Bananas
97.23859188559578,47.21151343534845,58.021716950365295,8.126687964780285,50.487133687886065,28.852648231551335,Silty,Zaid,Bananas
89.08515617766857,7.312454137752011,36.10327088377841,6.445086240729047,56.39823723655074,27.265540067956717,Loamy,Kharif,Bananas
84.08443236005974,13.17813066891844,72.27699146501291,5.4581402254876465,71.08781529237626,34.55123475607743,Loamy,Zaid,Bananas
27.665440250663025,13.843148402387502,17.769344892943572,6.813081538261016,80.15496386633713,28.46696413108001,Clayey,Zaid,Bananas
28.03546057750601,13.014357191658895,16.692755699360017,6.244595383422816,80.73064339253796,28.413743003655235,Clayey,Zaid,Bananas
87.83898894996408,29.056964503974704,10.506083435907724,6.816819644908832,74.3325104034232,28.064889836896228,Loamy,Zaid,Bananas
84.44161909110771,12.449685782940062,72.71297520543922,5.515692886263947,70.9921203837836,34.71403765507446,Loamy,Zaid,Bananas
69.07725824685835,20.165572511957897,74.04513940438687,5.888202186774374,67.79218904585636,19.09059851790883,Loamy,Rabi,Bananas
85.31610555247318,5.567675857937664,76.86068603232073,5.5476731954467,72.60944965245379,28.194649311564316,Silty,Zaid,Bananas
72.03973223598098,46.530735501528746,32.68194664948287,6.328597689762656,60.1447028467736,15.758911948287789,Clayey,Kharif,Bananas
19.61734146299969,24.809113449050884,52.8636475030919,5.867565601359216,51.786173432761856,30.146409839768022,Loamy,Kharif,Bananas
38.69704564581353,29.284952259829677,77.7479120088858,6.7877208416134795,78.03533816559741,31.04692628381218,Loamy,Zaid,Bananas
83.69745733246722,25.69692188435237,53.97533880366226,6.375952536966917,51.78345272878026,23.274812225715,Clayey,Kharif,Bananas
48.592882879004996,23.903039220404676,22.365393210846886,7.067613340638882,84.43377695110404,26.696581699838784,Clayey,Zaid,Bananas
85.25657198872639,5.825605435803156,77.80143441173755,5.852620586052273,72.25040354011503,28.032758989586426,Silty,Zaid,Bananas
90.05401996733606,14.142658104294465,18.27091576731103,6.655689274679167,67.14130796307676,25.434509757010076,Loamy,Zaid,Bananas
56.25797592547252,33.74823354575476,28.107206683707073,5.882056085455652,75.1099598178349,19.656741477886612,Clayey,Zaid,Bananas
89.37245048599074,13.37053429455334,18.229429751142288,7.268707038847671,66.79989351067258,25.873165336865668,Loamy,Zaid,Bananas
69.70889108193414,19.936377310121433,73.3151692673869,5.638318738157331,68.19349290300467,18.94593284549586,Loamy,Rabi,Bananas
85.43495097044833,40.878486585381324,41.187020594481176,6.22879125322407,78.461597050474,34.6726132254232,Silty,Zaid,Bananas
73.2508518514133,45.7419342146544,33.668952038452574,5.8587559292899165,61.2279962162875,16.275594814555326,Clayey,Kharif,Bananas
47.18156910157257,24.60182513693328,61.14923396878112,6.795172322225523,73.04002871131772,25.980363589147235,Clayey,Zaid,Bananas
66.5345776551498,13.408336746584444,70.80708367504292,7.457472941964392,70.04674701986949,31.766222282451565,Clayey,Kharif,Bananas
84.65106602734392,10.784455478951983,31.20477067240364,5.888453749227463,69.27459679337727,17.5959984403909,Clayey,Zaid,Bananas
96.7059179512935,47.30602436611069,57.92098284327164,7.098306898762747,50.0644718315278,30.00094981743837,Silty,Zaid,Bananas
89.57958972638185,7.358105081077543,37.43105119205346,8.200820372806776,55.280563218012475,28.015531977402055,Loamy,Kharif,Bananas
94.75649085911414,44.82996386844895,21.885575722070925,6.082542186321401,69.21593390487917,25.15091292627983,Silty,Zaid,Citrus Fruits
59.40866216902603,33.820309884671275,44.48740957160807,6.027109612332336,80.00546416965558,28.35157579286162,Clayey,Rabi,Citrus Fruits
57.97777896626904,32.78924963229759,43.25523643816909,6.087985036938728,82.73390883535977,26.571731151362076,Clayey,Rabi,Citrus Fruits
32.43646378135951,21.390348857991306,10.03966321570648,5.901535686232078,56.38087478213574,31.978565779748877,Clayey,Rabi,Citrus Fruits
23.06274019750726,16.211848234999913,72.67416278315852,6.247638189479096,61.777174975115976,34.59983123055525,Clayey,Rabi,Citrus Fruits
63.28948212285406,6.40627338148656,28.645292147434212,6.671878868141381,64.3154352279179,26.255417424964808,Clayey,Rabi,Citrus Fruits
62.71273970949571,6.573393399891656,29.377069214101017,6.475164179290254,65.63957756694204,27.198578755764665,Clayey,Rabi,Citrus Fruits
64.87830514258948,38.75779142364455,36.88868487981004,8.53949755838365,81.6109856709587,17.5205619675296,Clayey,Kharif,Citrus Fruits
96.67831712156284,44.03439422275228,21.22619444901808,5.617879625118988,69.3305352281802,25.108044837445927,Silty,Zaid,Citrus Fruits
15.902817540909966,19.633466134285094,46.11050754413243,5.870132032381518,81.9395418283485,27.606268610025342,Clayey,Kharif,Citrus Fruits
39.806479284979076,15.857925164061253,51.761787197181604,6.3179167960152025,62.72145934769334,23.714754063397407,Loamy,Kharif,Citrus Fruits
80.24556107631795,40.29823996661621,61.27535169215731,5.8300034380958925,68.91183005248354,24.33099782917851,Silty,Kharif,Citrus Fruits
69.99953245977234,38.9907632555572,55.56602787437606,6.60537149644503,87.29922576654639,29.421523362543564,Loamy,Zaid,Citrus Fruits
13.758437163433387,44.89356761877548,28.614998444489053,7.186964244558278,76.03154797483091,18.978018220210025,Silty,Kharif,Citrus Fruits
70.95739088729074,13.459282835242739,18.601253034889872,6.393566247468945,59.19942794006603,33.852886456059636,Clayey,Rabi,Citrus Fruits
58.96349426075812,44.29011478575513,66.96084397773754,5.729020008049894,51.67484675657746,20.918901982815544,Silty,Zaid,Citrus Fruits
61.79110880720962,6.766838054988508,27.7492057862689,6.314488552728199,64.97995894308234,25.801377266328156,Clayey,Rabi,Citrus Fruits
58.04604786470073,33.40092399065569,43.71392094406883,5.729178343629181,80.06720179464038,27.15176872527649,Clayey,Rabi,Citrus Fruits
63.43786384064079,7.046914065567654,27.889960978710203,7.457230298491362,64.70590301403197,26.975205429481438,Clayey,Rabi,Citrus Fruits
65.3767824888457,44.14365483905216,50.65744545385832,6.768100870482045,57.79183497138343,15.92407207060111,Loamy,Zaid,Citrus Fruits
96.91483949416721,15.647230600997446,26.8783926249894,6.109959245224593,61.79837978714445,31.93360195967743,Silty,Kharif,Citrus Fruits
23.772373514440122,46.16114056633067,45.647625199355986,6.0866670011072275,65.34267735777472,19.253784338303205,Loamy,Kharif,Citrus Fruits
71.03816076156996,13.828066443425302,19.07771779477663,5.543844012044265,59.582532271387514,33.206387265316465,Clayey,Rabi,Citrus Fruits
95.52452578772656,44.38941171843417,21.38253130102016,6.26224589778376,70.19247871560547,25.278613426834507,Silty,Zaid,Citrus Fruits
58.51689934501696,17.53113268634201,23.406855038695607,6.377594932245468,74.10078880869271,32.78493226039496,Silty,Zaid,Citrus Fruits
39.65503806203609,15.527714608112309,51.82257840491856,6.075173889385543,64.34087576685326,23.734577958999974,Loamy,Kharif,Citrus Fruits
17.303301328952095,13.74009152702205,61.75559328236891,5.109547035698201,68.59586859454873,18.37002252231914,Silty,Kharif,Citrus Fruits
68.39151974496023,46.27554196715808,67.89781391698774,7.396792624432913,89.88684635071971,22.669361891621502,Loamy,Kharif,Citrus Fruits
57.59536444725263,32.471637195584634,43.608974151168965,7.092108575460646,79.71319426705575,28.452239010309462,Clayey,Rabi,Citrus Fruits
76.5243318681294,18.40307167523012,63.555453683715456,6.184545991566747,77.40093306545782,25.751339627385686,Silty,Rabi,Citrus Fruits
72.87709451646766,27.64221953117772,57.29846712375402,5.584046535791795,77.38034114432368,25.38327812479054,Silty,Kharif,Citrus Fruits
70.77190349569251,12.686490645800507,19.48031272228554,6.046148445612616,58.924878834982174,33.83074488291332,Clayey,Rabi,Citrus Fruits
63.97522469813525,38.44507152299709,37.182422262869615,8.41235444523932,81.82787840371091,16.977124527834306,Clayey,Kharif,Citrus Fruits
58.67465662472108,43.661790235199554,66.50415245984101,6.76540459919228,50.518173691453164,20.892824254798334,Silty,Zaid,Citrus Fruits
63.17426578241398,6.984504844859962,27.749782856592613,7.765229934214334,65.72119451013265,26.730137103346898,Clayey,Rabi,Citrus Fruits
46.4650325054536,18.021083671040763,23.24823917734604,7.5192610748626505,71.44253498934893,22.39436175695346,Loamy,Rabi,Citrus Fruits
13.588705900434139,20.84079326806039,16.021286872531785,5.830138811800053,85.48983398324083,18.959161882477648,Loamy,Rabi,Citrus Fruits
20.9312512751709,35.315647637389134,40.874033191722056,6.039202984130253,52.61833964104786,34.71218160243451,Loamy,Rabi,Citrus Fruits
69.56656761096745,39.473419129291166,55.450992872612865,6.254471198812068,86.52614672344804,28.854787949226438,Loamy,Zaid,Citrus Fruits
70.72840042037308,13.655959664073709,19.281265051625926,6.305843335101407,59.63540340402834,34.24957240927007,Clayey,Rabi,Citrus Fruits
83.35815654217468,5.161647242283524,79.0389651269082,6.67599145338824,66.52400223294369,18.385638252346126,Clayey,Zaid,Almonds
35.16971805981787,12.355039659388352,68.94399268031951,5.883938685437835,87.40166484311221,28.925110475535426,Silty,Rabi,Almonds
31.258458831518176,24.707602495662808,44.832392842952984,7.2941436740123935,80.43409047744204,15.052647210192031,Silty,Rabi,Almonds
72.92095702259783,30.189612372916613,9.681491505865637,6.5082570403041204,50.925679207769605,23.282158490727635,Silty,Kharif,Almonds
50.58271344864874,19.183124518262687,70.37050967170016,5.532473486935906,88.28124559002234,25.46730403886973,Loamy,Kharif,Almonds
75.89266160362384,32.7548475528441,71.73884979213446,7.314337330707853,57.99200159260096,15.08543521426349,Clayey,Rabi,Almonds
90.05244630083202,43.90311201395849,34.41920052229274,8.310812354236528,78.72914438670934,28.273425071108075,Loamy,Rabi,Almonds
83.74034775659,5.376681449415527,78.82897915150336,6.85945861364398,66.34228725354173,17.664683797612547,Clayey,Zaid,Almonds
72.79338768730756,28.201544099175404,76.83580271433767,6.652813206451909,84.53093664666062,32.46488541307833,Clayey,Rabi,Almonds
36.142181486731104,12.481542826676684,69.00824227823325,5.678917136059545,87.78695462580674,29.85108181409743,Silty,Rabi,Almonds
77.24154168794621,40.54386443346395,49.38434288843572,5.58234057668754,89.29014107428331,33.724547394149525,Clayey,Kharif,Almonds
76.09376607514476,32.835146189068375,72.40275219213585,7.034306295855839,57.90495376033825,15.537142219410441,Clayey,Rabi,Almonds
76.6370466971347,32.92161322568297,72.65143961531088,8.057253697016993,58.36997884225775,14.806657139072257,Clayey,Rabi,Almonds
50.74476577616545,19.11918944603564,70.42038412035805,5.47584602885224,88.85557462241606,25.080759990365028,Loamy,Kharif,Almonds
16.68992279956785,36.45345260639226,33.91058975528568,6.3414550452705125,84.81866363386875,33.06445755823604,Loamy,Zaid,Almonds
16.224547720915595,36.5260610189191,55.20844835738602,5.775232984929453,53.23813868704846,22.801022731415088,Silty,Rabi,Almonds
17.85815006884452,39.89825233377842,42.45714274489915,6.037458157269454,69.86039785628513,18.769149626273077,Silty,Kharif,Almonds
43.65482600340313,38.09259476417317,77.96019734793936,5.646971621924753,63.18536584808567,20.761097925574724,Clayey,Kharif,Almonds
35.82862687468979,13.56219129188542,68.31962466998394,4.893736698220179,85.91011561481605,28.508491618406318,Silty,Rabi,Almonds
74.18354904214836,31.02654604821628,10.586313780634288,7.07113132226236,50.52173641100425,23.08218933114844,Silty,Kharif,Almonds
63.444188892818026,32.620856612686644,61.745975218711635,6.493602432500065,55.61470468702891,22.130467957316537,Clayey,Kharif,Almonds
33.38729183017606,7.451022547158749,56.85114871777176,6.880022971782781,86.28942694162029,29.386830865519908,Silty,Rabi,Almonds
35.612262486364315,12.319249246248317,69.65898580364295,5.492277157502252,86.36745932809427,28.873123431173898,Silty,Rabi,Almonds
97.51266823643995,23.782591316693566,39.4470865799196,7.0528617061008205,88.67771294966168,16.674850365045934,Loamy,Rabi,Almonds
17.06672005425876,37.34452858875294,33.88327605787559,5.454645344977624,84.82885267218441,32.56993280907038,Loamy,Zaid,Almonds
16.12668410830945,36.728846064164706,35.35171749529576,5.769510985620347,85.71886248965849,32.605849485428365,Loamy,Zaid,Almonds
90.63968615867553,43.53431268955743,34.767527175857715,7.001790498729043,80.00544237325121,28.764245029102582,Loamy,Rabi,Almonds
33.283147451100014,7.138389373890507,56.37835494925008,6.761239075379637,86.29034836722226,28.44356273881279,Silty,Rabi,Almonds
13.116704343043704,15.35267440330399,27.545292707291047,6.544280995829855,81.74943277563787,30.10579129337343,Loamy,Zaid,Almonds
63.76077978220982,33.45717292206722,61.4584828733636,6.571610540931849,55.457429412344275,22.660969324545093,Clayey,Kharif,Almonds
